INSERT INTO dbo.FactSalesOrder
VALUES
(3924,20220419,751,562,5,17891.00),
(3925,20220419,793,29686,4,9773.00),
(3926,20220419,851,622,8,480.00),
(3927,20220419,756,354,6,8748.00),
(3928,20220419,732,311,8,4759.00),
(3929,20220419,830,29853,9,3139.00),
(3930,20220419,728,30064,8,2698.00),
(3931,20220419,798,30109,2,2241.00),
(3932,20220419,854,376,7,525.00),
(3933,20220419,852,348,5,375.00),
(3934,20220420,942,372,6,2185.00),
(3935,20220420,902,431,10,3334.00),
(3936,20220420,753,29737,11,39361.00),
(3937,20220420,883,29748,6,324.00),
(3938,20220420,991,240,6,3240.00),
(3939,20220420,960,12,2,1485.00),
(3940,20220420,992,29571,2,1080.00),
(3941,20220421,742,534,4,5458.00),
(3942,20220421,748,384,4,5458.00),
(3943,20220421,846,29819,7,98.00),
(3944,20220421,814,292,8,2790.00),
(3945,20220421,968,29763,7,16688.00),
(3946,20220421,759,37,5,3915.00),
(3947,20220421,834,12,9,5353.00),
(3948,20220421,991,307,8,4320.00),
(3949,20220421,942,367,9,3277.00),
(3950,20220421,917,377,4,1056.00),
(3951,20220421,771,46,5,17000.00),
(3952,20220422,820,293,5,1650.00),
(3953,20220422,967,29813,9,21457.00),
(3954,20220422,791,263,4,9773.00),
(3955,20220422,849,29741,5,300.00),
(3956,20220422,813,202,6,722.00),
(3957,20220422,903,487,4,1334.00),
(3958,20220422,970,29639,9,10934.00),
(3959,20220422,786,148,1,1080.00),
(3960,20220422,905,622,9,3277.00),
(3961,20220422,765,227,1,783.00),
(3962,20220423,976,30061,6,10206.00),
(3963,20220423,859,433,1,24.00),
(3964,20220423,919,383,7,1848.00),
(3965,20220423,801,30029,10,11205.00),
(3966,20220423,760,264,1,783.00),
(3967,20220423,817,262,5,1501.00),
(3968,20220423,991,29929,2,1080.00),
(3969,20220423,998,56,6,3240.00),
(3970,20220423,959,29489,4,2969.00),
(3971,20220423,894,28,4,486.00),
(3972,20220423,821,183,9,1962.00),
(3973,20220424,806,29946,2,205.00),
(3974,20220424,874,262,11,99.00),
(3975,20220424,883,474,6,324.00),
(3976,20220424,727,29574,6,2023.00),
(3977,20220424,991,264,6,3240.00),
(3978,20220424,900,30034,8,2667.00),
(3979,20220424,833,377,5,2974.00),
(3980,20220424,988,29703,2,1130.00),
(3981,20220424,982,29870,2,1539.00),
(3982,20220424,739,415,7,9552.00),
(3983,20220424,975,29915,2,3402.00),
(3984,20220425,993,29931,6,3240.00),
(3985,20220425,924,385,4,999.00),
(3986,20220426,838,29492,8,11452.00),
(3987,20220426,817,29883,6,1801.00),
(3988,20220426,780,202,9,20880.00),
(3989,20220426,891,30061,6,6023.00),
(3990,20220426,791,183,2,4887.00),
(3991,20220426,893,504,8,8031.00),
(3992,20220426,904,388,4,1456.00),
(3993,20220426,824,29850,7,1652.00),
(3994,20220426,860,173,8,196.00),
(3995,20220426,840,29978,5,7158.00),
(3996,20220427,797,334,5,5602.00),
(3997,20220427,935,73,6,243.00),
(3998,20220427,870,29763,3,15.00),
(3999,20220427,962,29617,9,6681.00),
(4000,20220427,909,613,6,235.00),
(4001,20220427,742,490,7,9552.00),
(4002,20220427,906,550,11,4005.00),
(4003,20220428,896,511,1,333.00),
(4004,20220428,832,596,11,3836.00),
(4005,20220428,801,523,9,10084.00),
(4006,20220428,988,29671,6,3390.00),
(4007,20220429,712,30070,6,54.00),
(4008,20220429,899,29872,4,1334.00),
(4009,20220429,992,29571,4,2160.00),
(4010,20220429,734,133,3,1784.00),
(4011,20220429,735,88,3,1784.00),
(4012,20220429,840,29627,7,10021.00),
(4013,20220429,723,497,6,2023.00),
(4014,20220429,793,29734,10,24434.00),
(4015,20220429,881,244,6,324.00),
(4016,20220430,982,29763,10,7695.00),
(4017,20220430,994,29567,4,216.00),
(4018,20220430,960,60,2,1485.00),
(4019,20220430,740,29918,3,4094.00),
(4020,20220430,903,578,2,667.00),
(4021,20220501,818,29908,6,513.00),
(4022,20220502,972,29943,5,6074.00),
(4023,20220502,794,29737,6,14660.00),
(4024,20220502,822,560,5,2974.00),
(4025,20220502,735,91,8,4759.00),
(4026,20220502,992,29635,6,3240.00),
(4027,20220502,860,160,2,49.00),
(4028,20220502,796,29800,7,17103.00),
(4029,20220503,726,29742,11,3709.00),
(4030,20220503,928,346,1,25.00),
(4031,20220503,937,29559,11,891.00),
(4032,20220503,936,318,4,248.00),
(4033,20220503,825,696,6,1963.00),
(4034,20220503,853,430,2,150.00),
(4035,20220503,906,30080,7,2549.00),
(4036,20220503,942,92,4,1456.00),
(4037,20220504,761,29,7,5481.00),
(4038,20220504,728,30089,7,2361.00),
(4039,20220504,859,661,10,245.00),
(4040,20220504,931,29799,6,129.00),
(4041,20220504,970,29720,10,12149.00),
(4042,20220504,879,29956,8,1272.00),
(4043,20220504,849,541,6,360.00),
(4044,20220505,820,29946,6,1980.00),
(4045,20220505,926,322,2,500.00),
(4046,20220505,824,377,7,1652.00),
(4047,20220505,863,701,4,152.00),
(4048,20220505,815,29622,8,486.00),
(4049,20220506,763,29847,5,3915.00),
(4050,20220506,983,5,7,5386.00),
(4051,20220506,829,29727,1,245.00),
(4052,20220506,884,462,11,594.00),
(4053,20220506,732,277,10,5948.00),
(4054,20220506,967,30003,1,2384.00),
(4055,20220506,869,88,3,210.00),
(4056,20220506,795,402,7,17103.00),
(4057,20220506,809,29781,5,310.00),
(4058,20220507,736,29695,4,1349.00),
(4059,20220507,770,29952,3,2349.00),
(4060,20220507,887,29699,1,1004.00),
(4061,20220507,885,360,7,7027.00),
(4062,20220508,884,380,10,540.00),
(4063,20220508,874,29539,7,63.00),
(4064,20220508,714,435,10,500.00),
(4065,20220509,973,490,5,8505.00),
(4066,20220509,863,274,8,304.00),
(4067,20220509,870,455,5,25.00),
(4068,20220509,809,154,3,186.00),
(4069,20220509,717,29714,5,7158.00),
(4070,20220509,866,425,8,508.00),
(4071,20220509,748,59,11,15010.00),
(4072,20220509,862,29843,10,380.00),
(4073,20220509,915,30022,7,274.00),
(4074,20220509,897,29521,3,1000.00),
(4075,20220510,900,608,10,3334.00),
(4076,20220510,914,289,6,163.00),
(4077,20220510,854,111,1,75.00),
(4078,20220510,836,395,1,595.00),
(4079,20220510,711,154,8,280.00),
(4080,20220511,778,29611,9,30375.00),
(4081,20220511,839,29644,10,14315.00),
(4082,20220511,812,29853,9,557.00),
(4083,20220511,749,380,8,28626.00),
(4084,20220511,852,635,11,825.00),
(4085,20220511,964,254,7,5196.00),
(4086,20220511,823,30048,2,175.00),
(4087,20220511,722,474,10,3372.00),
(4088,20220511,724,29913,6,2023.00),
(4089,20220511,898,29936,9,3001.00),
(4090,20220511,984,38,8,4520.00),
(4091,20220512,836,29641,2,1190.00),
(4092,20220512,887,127,9,9035.00),
(4093,20220512,708,29810,6,210.00),
(4094,20220512,819,480,10,2484.00),
(4095,20220512,884,669,2,108.00),
(4096,20220512,743,556,6,8098.00),
(4097,20220512,840,29946,11,15747.00),
(4098,20220512,936,160,7,435.00),
(4099,20220512,929,214,2,60.00),
(4100,20220513,740,74,5,6823.00),
(4101,20220513,822,29559,5,2974.00),
(4102,20220513,882,600,10,540.00),
(4103,20220514,752,328,6,21470.00),
(4104,20220515,854,533,5,375.00),
(4105,20220515,918,29782,10,2641.00),
(4106,20220516,773,96,10,34000.00),
(4107,20220516,799,30102,4,4482.00),
(4108,20220516,939,154,10,621.00),
(4109,20220516,739,30022,1,1365.00),
(4110,20220517,750,109,5,17891.00),
(4111,20220517,876,29644,5,600.00),
(4112,20220517,756,629,4,5832.00),
(4113,20220517,908,148,2,54.00),
(4114,20220517,753,29967,4,14313.00),
(4115,20220518,836,29959,5,2974.00),
(4116,20220518,934,200,5,145.00),
(4117,20220518,816,29810,7,1463.00),
(4118,20220518,766,29864,6,4698.00),
(4119,20220518,874,29627,5,45.00),
(4120,20220519,763,29705,3,2349.00),
(4121,20220519,899,180,5,1667.00),
(4122,20220519,919,29753,10,2641.00),
(4123,20220519,986,29925,3,1695.00),
(4124,20220519,990,344,2,1080.00),
(4125,20220519,928,220,6,150.00),
(4126,20220519,983,29606,4,3078.00),
(4127,20220519,732,331,3,1784.00),
(4128,20220520,861,29574,5,190.00),
(4129,20220520,826,30045,7,788.00),
(4130,20220521,924,151,9,2248.00),
(4131,20220521,854,30008,9,675.00),
(4132,20220521,850,29637,11,660.00),
(4133,20220521,789,29944,6,14660.00),
(4134,20220522,775,29784,2,6750.00),
(4135,20220522,749,677,3,10735.00),
(4136,20220522,807,346,4,499.00),
(4137,20220522,996,88,8,972.00),
(4138,20220522,808,29535,11,490.00),
(4139,20220522,792,172,1,2443.00),
(4140,20220522,905,610,5,1820.00),
(4141,20220522,935,29,5,202.00),
(4142,20220522,826,695,3,338.00),
(4143,20220522,706,214,9,12884.00),
(4144,20220523,736,29576,8,2698.00),
(4145,20220523,859,29737,4,98.00),
(4146,20220523,786,29527,6,6480.00),
(4147,20220523,956,30037,3,7152.00),
(4148,20220523,934,29835,9,261.00),
(4149,20220523,913,29623,3,158.00),
(4150,20220523,748,29787,7,9552.00),
(4151,20220523,808,29644,6,267.00),
(4152,20220523,740,29523,2,2729.00),
(4153,20220523,747,29502,7,9447.00),
(4154,20220524,856,30030,9,810.00),
(4155,20220524,965,382,5,3712.00),
(4156,20220524,738,18,3,1012.00),
(4157,20220524,746,29938,6,8098.00),
(4158,20220524,887,626,4,4016.00),
(4159,20220524,921,289,6,30.00),
(4160,20220524,872,29532,1,9.00),
(4161,20220524,789,74,3,7330.00),
(4162,20220524,845,533,7,175.00),
(4163,20220524,747,660,10,13496.00),
(4164,20220524,805,647,10,342.00),
(4165,20220525,899,29587,9,3001.00),
(4166,20220525,733,114,10,5948.00),
(4167,20220525,962,29660,4,2969.00),
(4168,20220525,866,29769,4,254.00),
(4169,20220525,761,288,6,4698.00),
(4170,20220525,769,30080,10,7830.00),
(4171,20220525,923,29536,4,20.00),
(4172,20220525,755,475,3,4374.00),
(4173,20220525,736,227,2,674.00),
(4174,20220526,774,29973,5,17000.00),
(4175,20220526,895,348,6,2001.00),
(4176,20220526,796,29530,7,17103.00),
(4177,20220526,723,678,10,3372.00),
(4178,20220526,745,29728,5,6748.00),
(4179,20220526,871,208,10,100.00),
(4180,20220527,775,29580,1,3375.00),
(4181,20220527,924,29955,8,1998.00),
(4182,20220527,899,451,7,2334.00),
(4183,20220527,930,226,7,245.00),
(4184,20220527,780,30071,8,18560.00),
(4185,20220527,970,490,3,3645.00),
(4186,20220527,820,397,3,990.00),
(4187,20220528,867,299,1,70.00),
(4188,20220528,754,29793,11,16038.00),
(4189,20220529,762,29533,2,1566.00),
(4190,20220529,727,29541,6,2023.00),
(4191,20220529,889,406,7,7027.00),
(4192,20220529,903,29635,6,2001.00),
(4193,20220529,901,30067,11,3668.00),
(4194,20220529,833,606,8,4759.00),
(4195,20220529,727,545,8,2698.00),
(4196,20220530,837,154,4,5726.00),
(4197,20220530,717,29925,4,5726.00),
(4198,20220530,941,200,3,243.00),
(4199,20220530,825,29662,8,2618.00),
(4200,20220530,807,29852,3,374.00),
(4201,20220530,954,29612,2,4768.00),
(4202,20220530,984,630,7,3955.00),
(4203,20220530,960,96,3,2227.00),
(4204,20220531,847,29545,4,140.00),
(4205,20220531,994,29627,5,270.00),
(4206,20220531,946,133,9,415.00),
(4207,20220531,888,29969,3,3012.00),
(4208,20220531,868,29954,9,630.00),
(4209,20220531,983,29910,7,5386.00),
(4210,20220531,932,661,3,75.00),
(4211,20220531,970,76,6,7289.00),
(4212,20220531,832,29893,11,3836.00),
(4213,20220531,879,74,5,795.00),
(4214,20220531,907,438,9,959.00),
(4215,20220601,767,689,5,3915.00),
(4216,20220601,765,29743,8,6264.00),
(4217,20220601,761,272,10,7830.00),
(4218,20220601,742,570,6,8187.00),
(4219,20220601,940,364,10,810.00),
(4220,20220601,823,29671,7,614.00),
(4221,20220601,755,29944,7,10206.00),
(4222,20220601,815,30070,6,364.00),
(4223,20220601,965,29560,10,7424.00),
(4224,20220601,955,345,1,2384.00),
(4225,20220601,863,455,1,38.00),
(4226,20220602,977,136,5,2700.00),
(4227,20220602,732,255,7,4164.00);

INSERT INTO dbo.FactSalesOrder
VALUES
(4228,20220602,761,607,11,8613.00),
(4229,20220603,882,70,10,540.00),
(4230,20220604,840,29727,9,12884.00),
(4231,20220604,973,113,8,13608.00),
(4232,20220604,780,246,8,18560.00),
(4233,20220605,905,47,10,3641.00),
(4234,20220605,889,29948,5,5020.00),
(4235,20220605,952,277,2,40.00),
(4236,20220605,897,609,5,1667.00),
(4237,20220605,820,570,7,2310.00),
(4238,20220605,859,653,4,98.00),
(4239,20220606,959,472,10,7424.00),
(4240,20220606,742,29797,4,5458.00),
(4241,20220606,743,388,1,1350.00),
(4242,20220606,859,542,11,269.00),
(4243,20220606,726,52,11,3709.00),
(4244,20220606,818,29541,4,342.00),
(4245,20220606,958,29655,10,7424.00),
(4246,20220606,896,29521,10,3334.00),
(4247,20220606,773,542,9,30600.00),
(4248,20220606,946,29853,8,369.00),
(4249,20220607,907,570,10,1065.00),
(4250,20220607,913,29835,8,421.00),
(4251,20220607,732,137,9,5353.00),
(4252,20220607,891,57,7,7027.00),
(4253,20220607,748,29719,5,6823.00),
(4254,20220608,749,29946,3,10735.00),
(4255,20220608,823,30027,5,439.00),
(4256,20220608,914,30051,2,54.00),
(4257,20220608,821,222,10,2180.00),
(4258,20220608,999,30044,4,2160.00),
(4259,20220608,819,29689,6,1490.00),
(4260,20220608,879,29692,4,636.00),
(4261,20220608,949,29673,3,526.00),
(4262,20220608,995,29868,11,1114.00),
(4263,20220609,947,389,6,549.00),
(4264,20220609,930,29824,4,140.00),
(4265,20220609,935,73,4,162.00),
(4266,20220609,992,30074,3,1620.00),
(4267,20220609,781,493,2,4640.00),
(4268,20220609,879,550,7,1113.00),
(4269,20220610,971,29747,6,7289.00),
(4270,20220610,865,29787,9,572.00),
(4271,20220610,847,29805,3,105.00),
(4272,20220610,999,29521,5,2700.00),
(4273,20220610,878,29740,5,110.00),
(4274,20220610,738,223,7,2361.00),
(4275,20220610,809,29521,7,433.00),
(4276,20220610,935,30109,11,445.00),
(4277,20220610,979,214,8,5939.00),
(4278,20220610,757,371,4,5832.00),
(4279,20220610,808,29936,7,312.00),
(4280,20220611,954,30045,10,23841.00),
(4281,20220611,773,484,2,6800.00),
(4282,20220611,741,100,5,6823.00),
(4283,20220612,680,29617,9,12884.00),
(4284,20220612,778,425,7,23625.00),
(4285,20220612,987,240,7,3955.00),
(4286,20220612,810,29727,2,241.00),
(4287,20220612,775,29985,10,33750.00),
(4288,20220612,790,29492,10,24434.00),
(4289,20220613,891,57,4,4016.00),
(4290,20220613,917,29643,5,1320.00),
(4291,20220613,732,280,8,4759.00),
(4292,20220613,919,29776,4,1056.00),
(4293,20220613,856,30053,6,540.00),
(4294,20220613,727,29615,4,1349.00),
(4295,20220613,783,365,8,18360.00),
(4296,20220613,872,29703,8,72.00),
(4297,20220613,944,29978,11,2905.00),
(4298,20220614,911,30106,3,81.00),
(4299,20220614,933,102,9,293.00),
(4300,20220614,907,29737,7,746.00),
(4301,20220614,712,29625,9,81.00),
(4302,20220614,785,322,1,1080.00),
(4303,20220614,845,645,4,100.00),
(4304,20220614,890,29871,9,9035.00),
(4305,20220615,886,48,2,667.00),
(4306,20220615,724,29768,6,2023.00),
(4307,20220615,988,29554,10,5650.00),
(4308,20220616,746,596,5,6748.00),
(4309,20220616,845,29973,7,175.00),
(4310,20220616,816,42,8,1672.00),
(4311,20220616,814,30105,6,2093.00),
(4312,20220616,921,29544,5,25.00),
(4313,20220616,754,29929,1,1458.00),
(4314,20220616,778,29867,10,33750.00),
(4315,20220616,909,29557,5,196.00),
(4316,20220616,928,29554,6,150.00),
(4317,20220616,745,29891,8,10797.00),
(4318,20220616,707,29780,5,175.00),
(4319,20220617,891,451,6,6023.00),
(4320,20220617,953,471,7,8504.00),
(4321,20220617,735,304,10,5948.00),
(4322,20220617,839,679,2,2863.00),
(4323,20220617,716,30003,9,450.00),
(4324,20220617,680,460,8,11452.00),
(4325,20220618,965,30035,8,5939.00),
(4326,20220618,798,160,7,7843.00),
(4327,20220618,953,460,9,10934.00),
(4328,20220618,796,313,4,9773.00),
(4329,20220618,876,30042,10,1200.00),
(4330,20220618,941,29709,10,810.00),
(4331,20220618,817,237,2,600.00),
(4332,20220618,796,457,6,14660.00),
(4333,20220618,841,527,10,600.00),
(4334,20220618,854,698,7,525.00),
(4335,20220619,947,29816,8,733.00),
(4336,20220619,800,29682,10,11205.00),
(4337,20220619,797,644,10,11205.00),
(4338,20220619,845,334,9,225.00),
(4339,20220620,947,115,10,916.00),
(4340,20220620,759,381,2,1566.00),
(4341,20220620,998,403,7,3780.00),
(4342,20220620,796,29969,4,9773.00),
(4343,20220621,730,487,10,3372.00),
(4344,20220621,900,29497,9,3001.00),
(4345,20220621,883,669,5,270.00),
(4346,20220621,973,210,6,10206.00),
(4347,20220621,804,29521,7,1606.00),
(4348,20220621,992,336,2,1080.00),
(4349,20220622,850,30104,11,660.00),
(4350,20220622,781,601,3,6960.00),
(4351,20220623,987,406,4,2260.00),
(4352,20220623,928,29987,7,175.00),
(4353,20220623,826,600,8,901.00),
(4354,20220623,924,29787,5,1249.00),
(4355,20220623,747,398,7,9447.00),
(4356,20220623,772,29524,9,30600.00),
(4357,20220623,745,492,3,4049.00),
(4358,20220623,789,647,9,21990.00),
(4359,20220623,820,181,4,1320.00),
(4360,20220624,726,76,10,3372.00),
(4361,20220624,850,527,8,480.00),
(4362,20220625,722,29930,9,3035.00),
(4363,20220625,879,448,11,1749.00),
(4364,20220625,819,672,7,1739.00),
(4365,20220625,721,487,5,7158.00),
(4366,20220625,985,30029,5,2825.00),
(4367,20220625,783,115,6,13770.00),
(4368,20220625,893,29645,9,9035.00),
(4369,20220626,712,561,7,63.00),
(4370,20220626,762,30074,6,4698.00),
(4371,20220626,803,29674,2,351.00),
(4372,20220627,807,29496,10,1247.00),
(4373,20220627,755,457,4,5832.00),
(4374,20220627,748,29736,4,5458.00),
(4375,20220627,875,598,5,45.00),
(4376,20220627,962,527,2,1485.00),
(4377,20220627,832,29891,1,349.00),
(4378,20220627,814,313,3,1046.00),
(4379,20220627,964,29800,11,8166.00),
(4380,20220627,879,29600,4,636.00),
(4381,20220627,753,29651,6,21470.00),
(4382,20220627,794,701,7,17103.00),
(4383,20220628,905,29919,4,1456.00),
(4384,20220628,757,30089,9,13122.00),
(4385,20220628,901,218,8,2667.00),
(4386,20220628,709,29934,6,57.00),
(4387,20220628,832,29750,9,3139.00),
(4388,20220629,810,129,8,962.00),
(4389,20220629,916,142,2,105.00),
(4390,20220629,926,61,3,749.00),
(4391,20220629,907,29717,9,959.00),
(4392,20220629,712,526,10,90.00),
(4393,20220629,759,30005,8,6264.00),
(4394,20220630,802,30076,11,1630.00),
(4395,20220630,708,118,11,385.00),
(4396,20220630,991,438,2,1080.00),
(4397,20220701,717,674,3,4295.00),
(4398,20220701,779,29789,9,20880.00),
(4399,20220701,949,661,8,1404.00),
(4400,20220701,906,661,11,4005.00),
(4401,20220701,915,205,9,352.00),
(4402,20220701,929,29580,2,60.00),
(4403,20220701,816,462,7,1463.00),
(4404,20220701,864,29954,1,64.00),
(4405,20220701,889,190,9,9035.00),
(4406,20220702,905,29768,10,3641.00),
(4407,20220703,762,190,10,7830.00),
(4408,20220703,894,29535,1,121.00),
(4409,20220703,734,318,6,3569.00),
(4410,20220703,793,30069,8,19547.00),
(4411,20220703,932,316,8,200.00),
(4412,20220703,730,74,10,3372.00),
(4413,20220703,776,217,4,13500.00),
(4414,20220703,884,330,9,486.00),
(4415,20220704,712,34,8,72.00),
(4416,20220704,965,418,6,4454.00),
(4417,20220705,841,29582,2,120.00),
(4418,20220706,810,6,5,601.00),
(4419,20220706,869,246,10,700.00),
(4420,20220706,837,29992,4,5726.00),
(4421,20220707,958,29832,3,2227.00),
(4422,20220707,935,527,5,202.00),
(4423,20220707,878,400,8,176.00),
(4424,20220707,993,471,9,4860.00),
(4425,20220707,752,650,10,35783.00),
(4426,20220707,750,29903,3,10735.00),
(4427,20220707,873,184,6,14.00),
(4428,20220707,864,29740,5,318.00),
(4429,20220708,983,29705,7,5386.00),
(4430,20220708,744,29492,3,4049.00),
(4431,20220708,831,29763,5,1744.00),
(4432,20220708,971,29938,6,7289.00),
(4433,20220709,757,29826,10,14580.00),
(4434,20220709,968,346,5,11920.00),
(4435,20220709,755,29523,4,5832.00),
(4436,20220709,736,95,5,1686.00),
(4437,20220709,761,504,1,783.00),
(4438,20220709,759,424,3,2349.00),
(4439,20220709,740,29783,4,5458.00),
(4440,20220709,820,533,4,1320.00),
(4441,20220709,797,617,3,3361.00),
(4442,20220709,961,478,1,742.00),
(4443,20220710,956,29772,5,11920.00),
(4444,20220710,880,29728,5,275.00),
(4445,20220710,910,385,8,421.00),
(4446,20220710,915,29528,8,313.00),
(4447,20220711,740,30072,5,6823.00),
(4448,20220711,960,534,8,5939.00),
(4449,20220712,993,29521,10,5400.00),
(4450,20220712,970,209,8,9719.00),
(4451,20220712,840,610,2,2863.00),
(4452,20220712,780,394,3,6960.00),
(4453,20220712,968,30044,11,26225.00),
(4454,20220712,957,29797,8,19073.00),
(4455,20220712,961,29612,8,5939.00),
(4456,20220712,947,645,9,824.00),
(4457,20220712,904,30098,6,2185.00),
(4458,20220713,936,30089,6,373.00),
(4459,20220713,817,310,8,2402.00),
(4460,20220713,782,29629,9,20655.00),
(4461,20220713,950,678,2,513.00),
(4462,20220713,816,434,9,1881.00),
(4463,20220714,955,325,9,21457.00),
(4464,20220714,989,29635,2,1080.00),
(4465,20220714,995,290,9,911.00),
(4466,20220714,995,29934,7,709.00),
(4467,20220714,853,29946,5,375.00),
(4468,20220714,883,649,5,270.00),
(4469,20220714,940,30074,4,324.00),
(4470,20220714,850,622,6,360.00),
(4471,20220714,797,228,4,4482.00),
(4472,20220715,893,29890,1,1004.00),
(4473,20220715,925,29868,7,1749.00),
(4474,20220715,967,29544,9,21457.00),
(4475,20220715,818,29982,5,428.00),
(4476,20220716,871,203,2,20.00),
(4477,20220716,742,29709,8,10916.00),
(4478,20220717,887,30106,5,5020.00),
(4479,20220717,817,150,3,901.00),
(4480,20220717,951,527,6,2430.00),
(4481,20220717,858,30003,11,269.00),
(4482,20220717,871,30004,9,90.00),
(4483,20220717,857,322,6,540.00),
(4484,20220717,983,29901,8,6156.00),
(4485,20220717,921,30024,9,45.00),
(4486,20220717,915,235,2,78.00),
(4487,20220717,777,331,8,27000.00),
(4488,20220718,957,653,2,4768.00),
(4489,20220718,973,30117,11,18711.00),
(4490,20220718,712,452,3,27.00),
(4491,20220718,776,30037,8,27000.00),
(4492,20220718,811,30004,9,401.00),
(4493,20220719,777,623,8,27000.00),
(4494,20220719,725,19,5,1686.00),
(4495,20220719,841,488,7,420.00),
(4496,20220719,735,94,9,5353.00),
(4497,20220719,713,365,8,400.00),
(4498,20220720,888,30056,2,2008.00),
(4499,20220720,938,29748,7,283.00),
(4500,20220720,803,30064,1,175.00),
(4501,20220721,991,29606,11,5940.00),
(4502,20220721,885,388,5,5020.00),
(4503,20220721,902,649,5,1667.00),
(4504,20220721,792,29934,6,14660.00),
(4505,20220721,869,29502,1,70.00),
(4506,20220722,868,471,10,700.00),
(4507,20220722,758,156,10,14580.00),
(4508,20220722,884,30106,4,216.00),
(4509,20220722,811,29716,2,89.00),
(4510,20220722,842,30064,1,125.00),
(4511,20220722,938,276,2,81.00),
(4512,20220722,817,582,9,2702.00),
(4513,20220722,954,309,9,21457.00),
(4514,20220722,940,29616,2,162.00),
(4515,20220722,878,29714,7,154.00),
(4516,20220722,898,683,3,1000.00),
(4517,20220723,834,48,6,3569.00),
(4518,20220723,981,24,9,6925.00),
(4519,20220723,997,509,6,3240.00),
(4520,20220723,710,29971,9,86.00),
(4521,20220723,726,366,5,1686.00),
(4522,20220724,852,41,7,525.00),
(4523,20220724,749,507,8,28626.00),
(4524,20220725,908,29743,6,163.00),
(4525,20220725,812,113,11,681.00),
(4526,20220725,919,29567,3,792.00),
(4527,20220725,936,323,6,373.00),
(4528,20220725,977,376,11,5940.00),
(4529,20220725,834,55,7,4164.00),
(4530,20220725,980,30058,8,6156.00),
(4531,20220725,778,698,1,3375.00),
(4532,20220726,762,438,10,7830.00),
(4533,20220726,835,29866,10,5948.00),
(4534,20220727,871,30067,3,30.00),
(4535,20220727,948,220,1,107.00),
(4536,20220727,848,336,6,270.00),
(4537,20220727,795,29763,2,4887.00),
(4538,20220727,899,227,11,3668.00),
(4539,20220727,831,30018,5,1744.00),
(4540,20220727,723,29522,9,3035.00),
(4541,20220727,978,29739,3,2227.00),
(4542,20220727,815,30,5,304.00),
(4543,20220727,731,74,1,595.00),
(4544,20220727,895,40,8,2667.00),
(4545,20220728,842,184,10,1250.00),
(4546,20220728,864,550,6,381.00),
(4547,20220728,907,30106,10,1065.00),
(4548,20220728,795,29938,5,12217.00),
(4549,20220728,867,624,3,210.00),
(4550,20220728,846,30076,8,112.00),
(4551,20220729,964,29644,4,2969.00),
(4552,20220729,869,120,2,140.00),
(4553,20220729,956,563,11,26225.00),
(4554,20220729,731,29645,7,4164.00),
(4555,20220729,760,595,4,3132.00),
(4556,20220729,949,610,2,351.00),
(4557,20220730,761,669,2,1566.00),
(4558,20220730,974,389,3,5103.00),
(4559,20220730,773,29902,1,3400.00),
(4560,20220730,797,29832,2,2241.00),
(4561,20220731,942,146,5,1820.00),
(4562,20220731,731,151,8,4759.00),
(4563,20220731,756,29864,9,13122.00),
(4564,20220731,745,29835,8,10797.00),
(4565,20220731,853,29739,10,750.00),
(4566,20220731,980,29553,6,4617.00),
(4567,20220731,835,29655,3,1784.00),
(4568,20220731,964,29897,10,7424.00),
(4569,20220731,815,598,8,486.00),
(4570,20220801,809,111,10,619.00),
(4571,20220801,863,29834,2,76.00),
(4572,20220801,827,118,3,826.00),
(4573,20220801,794,29737,3,7330.00),
(4574,20220801,945,29598,2,183.00),
(4575,20220801,789,29934,4,9773.00),
(4576,20220801,869,30036,10,700.00),
(4577,20220801,899,29780,8,2667.00),
(4578,20220801,995,29616,3,304.00),
(4579,20220801,978,469,11,8166.00),
(4580,20220802,792,336,7,17103.00),
(4581,20220802,767,316,7,5481.00),
(4582,20220802,961,620,11,8166.00),
(4583,20220802,980,29550,5,3847.00),
(4584,20220802,743,131,6,8098.00),
(4585,20220802,807,228,3,374.00),
(4586,20220802,793,228,3,7330.00),
(4587,20220802,841,29975,7,420.00),
(4588,20220802,986,29843,8,4520.00),
(4589,20220802,873,29920,2,5.00),
(4590,20220803,822,631,6,3569.00),
(4591,20220803,915,29709,7,274.00),
(4592,20220803,995,29654,4,405.00),
(4593,20220804,784,397,7,16065.00),
(4594,20220804,890,30104,3,3012.00),
(4595,20220804,838,29711,1,1432.00),
(4596,20220804,842,29884,3,375.00),
(4597,20220804,736,29591,6,2023.00),
(4598,20220804,756,29763,2,2916.00),
(4599,20220804,825,454,9,2945.00),
(4600,20220804,969,192,8,19073.00),
(4601,20220804,832,298,4,1395.00),
(4602,20220804,841,361,8,480.00),
(4603,20220804,734,91,9,5353.00),
(4604,20220805,957,29885,9,21457.00),
(4605,20220805,784,29644,9,20655.00),
(4606,20220805,988,399,7,3955.00),
(4607,20220805,827,563,4,1102.00),
(4608,20220805,770,145,8,6264.00),
(4609,20220806,733,683,10,5948.00),
(4610,20220806,945,29554,4,366.00),
(4611,20220806,928,310,8,200.00),
(4612,20220806,801,30061,2,2241.00),
(4613,20220806,724,29620,4,1349.00),
(4614,20220806,991,29702,9,4860.00),
(4615,20220806,828,570,4,1428.00),
(4616,20220806,763,29497,3,2349.00),
